i,joint_names,positions
1134,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.026422427967190742, -0.8427814841270447, 1.8507012128829956, -0.09254799783229828, -1.341745138168335, 2.2609496116638184, 0.051874175667762756, -1.4476964473724365, 2.2012271881103516, -0.015485449694097042, -0.8793619871139526, 1.8495434522628784]"
1135,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.024135993793606758, -0.8511052131652832, 1.8507410287857056, -0.08982081711292267, -1.3426426649093628, 2.2768020629882812, 0.0503474622964859, -1.4469819068908691, 2.2206592559814453, -0.014147325418889523, -0.8843368887901306, 1.8492828607559204]"
1136,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.02185101993381977, -0.859372079372406, 1.8506598472595215, -0.08612038195133209, -1.340232253074646, 2.2903435230255127, 0.04827986657619476, -1.4420150518417358, 2.238457679748535, -0.012809946201741695, -0.8892889618873596, 1.848976969718933]"
1137,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.019567744806408882, -0.8675808906555176, 1.850457787513733, -0.08152611553668976, -1.3348218202590942, 2.3018651008605957, 0.045714691281318665, -1.433066725730896, 2.254770278930664, -0.011472984217107296, -0.8942175507545471, 1.848625659942627]"
1138,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.019567744806408882, -0.8675808906555176, 1.850457787513733, -0.08152611553668976, -1.3348218202590942, 2.3018651008605957, 0.045714691281318665, -1.433066725730896, 2.254770278930664, -0.011472984217107296, -0.8942175507545471, 1.848625659942627]"
1139,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.017286019399762154, -0.8757303953170776, 1.8501347303390503, -0.07613392174243927, -1.3267529010772705, 2.3116443157196045, 0.04270489513874054, -1.4204537868499756, 2.2697157859802246, -0.010136648081243038, -0.899122416973114, 1.8482288122177124]"
1140,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.015005961991846561, -0.8838193416595459, 1.8496909141540527, -0.07004912197589874, -1.316380262374878, 2.319936752319336, 0.03930796682834625, -1.404520034790039, 2.2833850383758545, -0.008800848387181759, -0.9040034413337708, 1.847786784172058]"
1141,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.01318307314068079, -0.8902460336685181, 1.8492488861083984, -0.06475414335727692, -1.3066585063934326, 2.325654983520508, 0.03635068237781525, -1.3896214962005615, 2.2934489250183105, -0.007732792757451534, -0.9078908562660217, 1.847400426864624]"
1142,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.011361257173120975, -0.8966324329376221, 1.8487293720245361, -0.05913655459880829, -1.2958557605743408, 2.330672264099121, 0.03321169316768646, -1.373005986213684, 2.302767038345337, -0.0066649457439780235, -0.9117627143859863, 1.8469853401184082]"
1143,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.009540603496134281, -0.9029780626296997, 1.848132610321045, -0.05324457585811615, -1.2841272354125977, 2.335076093673706, 0.029917137697339058, -1.3548475503921509, 2.3113577365875244, -0.005597575567662716, -0.9156186580657959, 1.846540927886963]"
1144,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.0077210525050759315, -0.9092822670936584, 1.8474586009979248, -0.047122612595558167, -1.271613359451294, 2.3389408588409424, 0.02649124152958393, -1.3353092670440674, 2.31923246383667, -0.004530563019216061, -0.9194586873054504, 1.8460676670074463]"
1145,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.0059024253860116005, -0.915544331073761, 1.8467072248458862, -0.04080890119075775, -1.2584348917007446, 2.3423221111297607, 0.022954778745770454, -1.3145400285720825, 2.3263936042785645, -0.0034638484939932823, -0.9232827425003052, 1.8455653190612793]"
1146,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.004085020162165165, -0.9217636585235596, 1.8458787202835083, -0.03433568775653839, -1.2446917295455933, 2.345257043838501, 0.01932542212307453, -1.2926714420318604, 2.3328335285186768, -0.002397610805928707, -0.9270904064178467, 1.8450340032577515]"
1147,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.002268836833536625, -0.9279398918151855, 1.8449733257293701, -0.027730895206332207, -1.2304641008377075, 2.3477635383605957, 0.01561801228672266, -1.269817590713501, 2.338533401489258, -0.0013317604316398501, -0.9308820366859436, 1.8444738388061523]"
1148,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.002268836833536625, -0.9279398918151855, 1.8449733257293701, -0.027730895206332207, -1.2304641008377075, 2.3477635383605957, 0.01561801228672266, -1.269817590713501, 2.338533401489258, -0.0013317604316398501, -0.9308820366859436, 1.8444738388061523]"
1149,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, -0.019323600456118584, -1.212090253829956, 2.3502893447875977, 0.010892168618738651, -1.2400109767913818, 2.344566822052002, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1150,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0018137831939384341, -0.9416744112968445, 1.842653512954712, -0.012498929165303707, -1.1969695091247559, 2.3517909049987793, 0.0070503512397408485, -1.2152715921401978, 2.3484606742858887, 0.0010649721371009946, -0.9393521547317505, 1.8431072235107422]"
1151,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.004079296253621578, -0.9492061734199524, 1.8411962985992432, -0.003871365450322628, -1.1775844097137451, 2.3529372215270996, 0.0021858075633645058, -1.183340311050415, 2.352050304412842, 0.002395586110651493, -0.9440211653709412, 1.8422846794128418]"
1152,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.006342961452901363, -0.9566659331321716, 1.8396186828613281, 0.004834220744669437, -1.157689094543457, 2.353135585784912, -0.002732141874730587, -1.1504034996032715, 2.3540618419647217, 0.0037257233634591103, -0.9486637711524963, 1.8414170742034912]"
1153,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0086050471290946, -0.9640527367591858, 1.837920904159546, 0.013581709004938602, -1.1373027563095093, 2.3521947860717773, -0.007683827541768551, -1.1165895462036133, 2.3542890548706055, 0.005055115558207035, -0.9532794952392578, 1.8405041694641113]"
1154,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.010864987038075924, -0.9713653922080994, 1.8361032009124756, 0.02232326753437519, -1.1164497137069702, 2.349883794784546, -0.012643142603337765, -1.0820531845092773, 2.3524930477142334, 0.006383852101862431, -0.9578682780265808, 1.8395462036132812]"
1155,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.010539366863667965, -0.971258282661438, 1.8363099098205566, 0.021690325811505318, -1.1160180568695068, 2.350179433822632, -0.012291057966649532, -1.0826553106307983, 2.352710723876953, 0.006189183332026005, -0.9581382274627686, 1.8396512269973755]"
1156,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.013123168610036373, -0.9786026477813721, 1.8341654539108276, 0.030995743349194527, -1.095171332359314, 2.3459362983703613, -0.01757393591105938, -1.0469969511032104, 2.3484129905700684, 0.007712111808359623, -0.9624296426773071, 1.8385429382324219]"
1157,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.015379383228719234, -0.9857636094093323, 1.8321079015731812, 0.039513424038887024, -1.0735375881195068, 2.3400626182556152, -0.02242778055369854, -1.011683464050293, 2.3417789936065674, 0.009039596654474735, -0.9669634699821472, 1.8374946117401123]"
1158,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.017183078452944756, -0.9914367198944092, 1.8303757905960083, 0.04614390432834625, -1.0560451745986938, 2.333772897720337, -0.0262137483805418, -0.9834679961204529, 2.3344545364379883, 0.010101155377924442, -0.9705705642700195, 1.8366237878799438]"
1159,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.019435955211520195, -0.9984574913978577, 1.8281028270721436, 0.05409260094165802, -1.0340651273727417, 2.323664426803589, -0.03076116554439068, -0.9485697746276855, 2.322570562362671, 0.011427567340433598, -0.9750540256500244, 1.8354941606521606]"
1160,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.021686716005206108, -1.0053989887237549, 1.825710415840149, 0.06152327358722687, -1.0121175050735474, 2.310779094696045, -0.035020455718040466, -0.9144933223724365, 2.3074543476104736, 0.01275323424488306, -0.9795094132423401, 1.834319829940796]"
1161,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.023935778066515923, -1.0122601985931396, 1.823198914527893, 0.06827081739902496, -0.9903936982154846, 2.2948293685913086, -0.038894280791282654, -0.8817046880722046, 2.288931369781494, 0.014078364707529545, -0.9839361906051636, 1.8331005573272705]"
1162,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.023935778066515923, -1.0122601985931396, 1.823198914527893, 0.06827081739902496, -0.9903936982154846, 2.2948293685913086, -0.038894280791282654, -0.8817046880722046, 2.288931369781494, 0.014078364707529545, -0.9839361906051636, 1.8331005573272705]"
1163,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.025400174781680107, -1.0188347101211548, 1.8211326599121094, 0.07209308445453644, -0.967551052570343, 2.2764179706573486, -0.041114017367362976, -0.8526045680046082, 2.267965316772461, 0.01493357215076685, -0.9889781475067139, 1.832066297531128]"
1164,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.02842758409678936, -1.0257372856140137, 1.8178179264068604, 0.0790417343378067, -0.9483960866928101, 2.252707004547119, -0.045086607336997986, -0.8218098878860474, 2.2412126064300537, 0.016726450994610786, -0.9927029013633728, 1.83052659034729]"
1165,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.030222071334719658, -1.031035304069519, 1.8155323266983032, 0.08211661875247955, -0.9323765635490417, 2.2317309379577637, -0.046853646636009216, -0.8005329966545105, 2.218064785003662, 0.01778505928814411, -0.9961769580841064, 1.8294466733932495]"
1166,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.03149448335170746, -1.037355899810791, 1.8133026361465454, 0.08247204124927521, -0.911342442035675, 2.2029738426208496, -0.04707734286785126, -0.7786538600921631, 2.1872644424438477, 0.01852603442966938, -1.001287817955017, 1.828330159187317]"
1167,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.03279854357242584, -1.0412403345108032, 1.8115051984786987, 0.08345074951648712, -0.9001868367195129, 2.183241844177246, -0.04763568937778473, -0.7656083703041077, 2.166281223297119, 0.019295142963528633, -1.0038952827453613, 1.8274832963943481]"
