i,joint_names,positions,pulse_position
999,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.026069359853863716, -0.8414900898933411, 1.8503353595733643, -0.09027551114559174, -1.342437982559204, 2.2558958530426025, 0.05064059793949127, -1.4452345371246338, 2.197300434112549, -0.015270753763616085, -0.8776843547821045, 1.8492733240127563]","[1549.3647333793342, 1695.2565520857215, 301.96529628972365, 1428.267447501421, 673.3998258326167, 2451.3449113593465, 1712.5441746413708, 2677.693673927756, 402.3184989973893, 1546.0249165911227, 504.17787603560777, 1869.6381045201467]"
1000,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.026879863813519478, -0.841110110282898, 1.85067880153656, -0.09297163784503937, -1.3411451578140259, 2.2574758529663086, 0.052111729979515076, -1.4473092555999756, 2.197129487991333, -0.01575307361781597, -0.8783641457557678, 1.8495900630950928]","[1550.5885943584144, 1694.4910493994755, 302.02134426699337, 1424.0345285832882, 672.7513132238066, 2453.0618012448886, 1714.9421198666096, 2681.537659380565, 402.28719932355807, 1545.267674420029, 504.5683758404435, 1869.958331633055]"
1001,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.023851769044995308, -0.8497869372367859, 1.8504191637039185, -0.0878235250711441, -1.3440090417861938, 2.272304058074951, 0.04926620423793793, -1.4454265832901, 2.2170395851135254, -0.013973667286336422, -0.8827222585678101, 1.8490519523620605]","[1546.016171257943, 1711.9712882300444, 301.978972696534, 1432.1170656383038, 674.1879076833781, 2469.1747104860833, 1710.3039129078388, 2678.049492162902, 405.9326727712197, 1548.0613423604518, 507.07185451034013, 1869.4142950550843]"
1002,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.021635668352246284, -0.8580283522605896, 1.8503838777542114, -0.08441422879695892, -1.3422051668167114, 2.28635835647583, 0.04735921323299408, -1.4413386583328247, 2.235106945037842, -0.012677147053182125, -0.8877370953559875, 1.8487845659255981]","[1542.669859211892, 1728.5743510413151, 301.97321420945593, 1437.4696607887745, 673.2830397445571, 2484.446662345587, 1707.1955175697803, 2670.4754891091375, 409.24074708493197, 1550.096879126504, 509.9525823560088, 1869.1439640749363]"
1003,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.019863830879330635, -0.8645805716514587, 1.8502697944641113, -0.08104608952999115, -1.3385318517684937, 2.296103000640869, 0.04547680914402008, -1.4351603984832764, 2.2484636306762695, -0.011640175245702267, -0.8917320370674133, 1.8485374450683594]","[1539.9943846277893, 1741.7743791658079, 301.9545963981935, 1442.757639437914, 671.4404147996173, 2495.0355748854804, 1704.1271989047527, 2659.028566903741, 411.686312395077, 1551.7249248642474, 512.2474406566934, 1868.8941218449554]"
1004,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.018093006685376167, -0.8710958957672119, 1.8500795364379883, -0.0771571546792984, -1.3330602645874023, 2.3046715259552, 0.04330413043498993, -1.4265655279159546, 2.2609171867370605, -0.010603680275380611, -0.8957119584083557, 1.8482609987258911]","[1537.320440094918, 1754.9000784804518, 301.92354725840784, 1448.8632671535015, 668.695732436153, 2504.3464705541833, 1700.5857326090336, 2643.1042100224468, 413.96651764319586, 1553.3522219676524, 514.5336706407784, 1868.6146311882621]"
1005,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.016323165968060493, -0.8775734901428223, 1.8498127460479736, -0.07279805839061737, -1.3259696960449219, 2.312199354171753, 0.04086892306804657, -1.4157241582870483, 2.272522449493408, -0.009567542932927608, -0.8996764421463013, 1.8479551076889038]","[1534.6479806117713, 1767.9497678813084, 301.88000842705424, 1455.7070483267307, 665.1389293036477, 2512.5265039397427, 1696.616344600916, 2623.017597001289, 416.0914031709639, 1554.9789575953037, 516.8110326328026, 1868.3053715827962]"
1006,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.015005961991846561, -0.8838193416595459, 1.8496909141540527, -0.07004912197589874, -1.316380262374878, 2.319936752319336, 0.03930796682834625, -1.404520034790039, 2.2833850383758545, -0.008800848387181759, -0.9040034413337708, 1.847786784172058]","[1532.6590026076883, 1780.5325907026947, 301.86012608315644, 1460.022878497839, 660.3286341189641, 2520.9342642318047, 1694.0719859302044, 2602.2588828693, 418.0803075495208, 1556.1826680321246, 519.2966383611715, 1868.1351944343483]"
1007,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.012786434032022953, -0.8904134631156921, 1.8490506410598755, -0.06288163363933563, -1.3076586723327637, 2.324626922607422, 0.03532685339450836, -1.3880234956741333, 2.2933578491210938, -0.007496251724660397, -0.9075591564178467, 1.8472551107406616]","[1529.3075153883547, 1793.8170342606668, 301.7556367787775, 1471.275835186243, 655.953670588696, 2526.030787217829, 1687.5827710330486, 2571.694516119356, 419.9062964709812, 1558.2308847922832, 521.3391868800206, 1867.5976660476072]"
1008,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.010577932931482792, -0.8983584642410278, 1.848419189453125, -0.05602116882801056, -1.2939157485961914, 2.330923557281494, 0.031489595770835876, -1.3671555519104004, 2.3048596382141113, -0.00620244350284338, -0.9124540090560913, 1.8467580080032349]","[1525.972678726539, 1809.8229449372393, 301.6525870961681, 1482.0467649400234, 649.0598828898437, 2532.8729574120593, 1681.3280411064625, 2533.0309223782324, 422.01223631054455, 1560.262163700536, 524.1509909109471, 1867.0950890582103]"
1009,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.008812443353235722, -0.9046692252159119, 1.8478285074234009, -0.050241366028785706, -1.28190016746521, 2.335289478302002, 0.02825440652668476, -1.348770260810852, 2.3132529258728027, -0.0051678260788321495, -0.9163519144058228, 1.8463270664215088]","[1523.306789463386, 1822.536533629264, 301.55619080065554, 1491.1210553348064, 643.0325726185301, 2537.617138426703, 1676.0546826384962, 2498.9671241461983, 423.549019738097, 1561.8865130562335, 526.3901075472501, 1866.6594018120065]"
1010,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.008812443353235722, -0.9046692252159119, 1.8478285074234009, -0.050241366028785706, -1.28190016746521, 2.335289478302002, 0.02825440652668476, -1.348770260810852, 2.3132529258728027, -0.0051678260788321495, -0.9163519144058228, 1.8463270664215088]","[1523.306789463386, 1822.536533629264, 301.55619080065554, 1491.1210553348064, 643.0325726185301, 2537.617138426703, 1676.0546826384962, 2498.9671241461983, 423.549019738097, 1561.8865130562335, 526.3901075472501, 1866.6594018120065]"
1011,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.007266209460794926, -0.910851776599884, 1.847278118133545, -0.045560792088508606, -1.2683768272399902, 2.339829683303833, 0.025616781786084175, -1.330227017402649, 2.321089744567871, -0.004263832233846188, -0.9204162359237671, 1.8459447622299194]","[1520.9719762858003, 1834.9918327090359, 301.466370074847, 1498.4695564210415, 636.2489333959736, 2542.550703250964, 1671.7553543113172, 2464.6106759069835, 424.983915524475, 1563.3057833928615, 528.7248204531804, 1866.2728875662042]"
1012,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.0049935439601540565, -0.9186593890190125, 1.8463026285171509, -0.03759036958217621, -1.2516283988952637, 2.343843698501587, 0.021150635555386543, -1.3037357330322266, 2.329704761505127, -0.002930714748799801, -0.9251886010169983, 1.8453032970428467]","[1517.5402513798326, 1850.7209616300324, 301.3071751432267, 1510.9831197559834, 627.8475108521866, 2546.912489596669, 1664.47553595528, 2415.52830017437, 426.56129685532323, 1565.3987778443843, 531.4662626165982, 1865.6243583623805]"
1013,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.003176824189722538, -0.9248571395874023, 1.845435619354248, -0.031048430129885674, -1.2376344203948975, 2.3465638160705566, 0.01748065836727619, -1.2813612222671509, 2.335777759552002, -0.0018646855605766177, -0.9289882779121399, 1.8447574377059937]","[1514.797004526481, 1863.2068808172537, 301.1656836685017, 1521.2539646960795, 620.8277879247355, 2549.8682760315787, 1658.4934731386602, 2374.073377534568, 427.6732428690324, 1567.0724436698947, 533.6489528014879, 1865.0724878505223]"
1014,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.0009073177934624255, -0.9325430393218994, 1.8442432880401611, -0.02270464412868023, -1.2195135354995728, 2.349362373352051, 0.012793556787073612, -1.2520897388458252, 2.342303991317749, -0.0005325814126990736, -0.9337146282196045, 1.8440344333648682]","[1511.3700498681283, 1878.690808720946, 300.97110127743895, 1534.353708717972, 611.7379075049475, 2552.9092981345652, 1650.85349756293, 2319.8399199397154, 428.8681744893708, 1569.1638471820625, 536.3639621854815, 1864.3415215577904]"
1015,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0009070177911780775, -0.9386418461799622, 1.8432027101516724, -0.01592095009982586, -1.2045743465423584, 2.3511006832122803, 0.008977369405329227, -1.2277355194091797, 2.3466219902038574, 0.0005325237871147692, -0.937477171421051, 1.8434234857559204]","[1508.630403135321, 1890.9773970126118, 300.8012842716814, 1545.0041083432734, 604.2440438236695, 2554.7982138061343, 1644.6331121306866, 2274.717043587273, 429.65878591581105, 1570.8360623457702, 538.5253212543331, 1863.7238460012773]"
1016,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.003173275850713253, -0.9462020397186279, 1.8417935371398926, -0.0073335906490683556, -1.1854010820388794, 2.352583408355713, 0.0041390517726540565, -1.1962401866912842, 2.3507933616638184, 0.0018634061561897397, -0.9421567320823669, 1.8426190614700317]","[1505.208353465423, 1906.208078615866, 300.5713144211762, 1558.4862626809627, 594.6262639745985, 2556.409401100262, 1636.746654389426, 2216.3632947592478, 430.42255034168477, 1572.925547665218, 541.2134527473318, 1862.910563141697]"
1017,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.003173275850713253, -0.9462020397186279, 1.8417935371398926, -0.0073335906490683556, -1.1854010820388794, 2.352583408355713, 0.0041390517726540565, -1.1962401866912842, 2.3507933616638184, 0.0018634061561897397, -0.9421567320823669, 1.8426190614700317]","[1505.208353465423, 1906.208078615866, 300.5713144211762, 1558.4862626809627, 594.6262639745985, 2556.409401100262, 1636.746654389426, 2216.3632947592478, 430.42255034168477, 1572.925547665218, 541.2134527473318, 1862.910563141697]"
1018,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.005437775515019894, -0.953690767288208, 1.840264081954956, 0.001344666932709515, -1.1657072305679321, 2.3531811237335205, -0.0007596453069709241, -1.1636911630630493, 2.353458881378174, 0.0031937221065163612, -0.9468100666999817, 1.8417696952819824]","[1501.78895897232, 1921.2947856746796, 300.32171513330024, 1572.111127084354, 584.7473449311823, 2557.058902072505, 1628.7617781496374, 2156.057294298415, 430.910598254423, 1575.0141437072307, 543.8865189256328, 1862.0518434655692]"
1019,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.00703067984431982, -0.9595547318458557, 1.8390874862670898, 0.008093402720987797, -1.1494356393814087, 2.3530218601226807, -0.004578723572194576, -1.1372005939483643, 2.354450225830078, 0.0041275182738900185, -0.9506939053535461, 1.8411290645599365]","[1499.383673435077, 1933.108263286532, 300.1297007162047, 1582.7066422719508, 576.585115604107, 2556.885839986562, 1622.5366805773228, 2106.976243773381, 431.09211017044856, 1576.4802036900073, 546.1175550749615, 1861.4041579161642]"
1020,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.008785529993474483, -0.965429961681366, 1.8377366065979004, 0.01489658746868372, -1.1328762769699097, 2.3520569801330566, -0.008434190414845943, -1.1101487874984741, 2.3542397022247314, 0.005158529616892338, -0.9544247388839722, 1.8404046297073364]","[1496.7338497098535, 1944.9444358015533, 299.9092440419872, 1593.3876423258334, 568.2785331707463, 2555.837363546727, 1616.252269623801, 2056.8553470341535, 431.05356398914734, 1578.098891498521, 548.2606988087696, 1860.6717453587144]"
1021,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.010864987038075924, -0.9713653922080994, 1.8361032009124756, 0.02232326753437519, -1.1164497137069702, 2.349883794784546, -0.012643142603337765, -1.0820531845092773, 2.3524930477142334, 0.006383852101862431, -0.9578682780265808, 1.8395462036132812]","[1493.5938695725054, 1956.9018879578464, 299.64268056244896, 1605.047530028969, 560.0385660482397, 2553.4758951135423, 1609.3916775565594, 2004.8005307003048, 430.73375727995943, 1580.022647799924, 550.2388088679342, 1859.8038660060413]"
1022,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.01267166342586279, -0.9771612286567688, 1.8345625400543213, 0.029270606115460396, -1.0994579792022705, 2.346870183944702, -0.01659218780696392, -1.0540380477905273, 2.3494246006011963, 0.007446424104273319, -0.9615196585655212, 1.8387473821640015]","[1490.8657882269472, 1968.578115441012, 299.3912525658387, 1615.9548516012728, 551.5150951656254, 2550.2011873795373, 1602.9547338746488, 1952.8948002191705, 430.1719346827375, 1581.690885843709, 552.3363115460784, 1858.9962476832718]"
