i,joint_names,positions,pulse_position
1186,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3000481128692627, 2.055649518966675, 4.569557887634801e-08, -0.8163028359413147, 1.8328666687011719, -1.3909067675399456e-08, -0.8163028359413147, 1.8328666687011719, 4.569557887634801e-08, -1.3000481128692627, 2.055649518966675]","[1510, 2619.0624320336815, 335.4715202576705, 1570, 409.47752871355425, 1991.664808222831, 1630, 1512.4250657323214, 335.59187244780304, 1570, 746.8009344353068, 2078.2869791572757]"
1187,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3138622045516968, 2.0752334594726562, 4.569557887634801e-08, -0.8206039667129517, 1.8336107730865479, -1.3909067675399456e-08, -0.8206039667129517, 1.8336107730865479, 1.5893254712295857e-08, -1.3138622045516968, 2.0752334594726562]","[1510, 2646.8921471034423, 338.66751949468045, 1570, 411.63508142744723, 1992.473381232153, 1630, 1520.3940910787971, 335.7281155189708, 1570, 754.7363150375278, 2098.0865841865566]"
1188,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3263983726501465, 2.0938212871551514, 4.569557887634801e-08, -0.8248961567878723, 1.8343286514282227, -1.3909067675399456e-08, -0.8248961567878723, 1.8343286514282227, 7.549790126404332e-08, -1.3263983726501465, 2.0938212871551514]","[1510, 2672.1473715703623, 341.7009581978251, 1570, 413.78814926852687, 1993.2534559937899, 1630, 1528.3465513305268, 335.8595566875983, 1570, 761.9376039417499, 2116.8791068840874]"
1189,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.3410100936889648, 2.117039203643799, 4.569557887634801e-08, -0.8306048512458801, 1.83524489402771, -1.3909067675399456e-08, -0.8306048512458801, 1.83524489402771, -1.3909067675399456e-08, -1.3410100936889648, 2.117039203643799]","[1510, 2701.5839818475497, 345.4900037864805, 1570, 416.65177045900117, 1994.249081137918, 1630, 1538.9234747598591, 336.0273177008946, 1570, 770.3311755468917, 2140.3527063845377]"
1190,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3557498455047607, 2.1436004638671875, 4.569557887634801e-08, -0.8377174139022827, 1.8363242149353027, -1.3909067675399456e-08, -0.8377174139022827, 1.8363242149353027, 4.569557887634801e-08, -1.3557498455047607, 2.1436004638671875]","[1510, 2731.278521500432, 349.82466602578035, 1570, 420.21960637862725, 1995.4219135676522, 1630, 1552.1014493662199, 336.22493781726007, 1570, 778.7982932792397, 2167.2064675743463]"
1191,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3646620512008667, 2.1629834175109863, 4.569557887634801e-08, -0.8433886170387268, 1.8371349573135376, -1.3909067675399456e-08, -0.8433886170387268, 1.8371349573135376, 4.569557887634801e-08, -1.3646620512008667, 2.1629834175109863]","[1510, 2749.232951720489, 352.9878652316633, 1570, 423.06442100243754, 1996.3028980335923, 1630, 1562.6089098315838, 336.37338208624635, 1570, 783.917829607047, 2186.802872410792]"
1192,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3710154294967651, 2.180830478668213, 4.569557887634801e-08, -0.849042534828186, 1.8378987312316895, -1.3909067675399456e-08, -0.849042534828186, 1.8378987312316895, -1.0331603306212855e-07, -1.3710154294967651, 2.180830478668213]","[1510, 2762.032396792226, 355.9004146148656, 1570, 425.90056487214207, 1997.1328447286783, 1630, 1573.0843444471054, 336.5132265843194, 1570, 787.5674705712773, 2204.8464710286794]"
1193,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3748540878295898, 2.197268009185791, 4.569557887634801e-08, -0.8546791076660156, 1.8386156558990479, -1.3909067675399456e-08, -0.8546791076660156, 1.8386156558990479, 1.0530022365173863e-07, -1.3748539686203003, 2.197268009185791]","[1510, 2769.7657150666746, 358.58293578451793, 1570, 428.7280080885887, 1997.9118831903993, 1630, 1583.5276427788194, 336.64449313830903, 1570, 789.7724848134009, 2221.465016811404]"
1194,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.376255750656128, 2.2124242782592773, 4.569557887634801e-08, -0.8602979779243469, 1.8392857313156128, -1.3909067675399456e-08, -0.8602979779243469, 1.8392857313156128, 4.569557887634801e-08, -1.376255750656128, 2.2124242782592773]","[1510, 2772.5894893678133, 361.056361619323, 1570, 431.54657125686487, 1998.6400134187554, 1630, 1593.9381422229364, 336.7671817482152, 1570, 790.577725883995, 2236.788191495318]"
1195,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.375327467918396, 2.2264246940612793, 4.569557887634801e-08, -0.8658987283706665, 1.8399088382720947, -1.3909067675399456e-08, -0.8658987283706665, 1.8399088382720947, 7.549790126404332e-08, -1.375327467918396, 2.2264246940612793]","[1510, 2770.719381315171, 363.3411580936257, 1570, 434.356045082906, 1999.317105876257, 1630, 1604.3150697417013, 336.8812705872081, 1570, 790.0444822223982, 2250.9427842873397]"
1196,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.375327467918396, 2.2264246940612793, 4.569557887634801e-08, -0.8658987283706665, 1.8399088382720947, -1.3909067675399456e-08, -0.8658987283706665, 1.8399088382720947, 7.549790126404332e-08, -1.375327467918396, 2.2264246940612793]","[1510, 2770.719381315171, 363.3411580936257, 1570, 434.356045082906, 1999.317105876257, 1630, 1604.3150697417013, 336.8812705872081, 1570, 790.0444822223982, 2250.9427842873397]"
1197,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3710894584655762, 2.242476224899292, 4.569557887634801e-08, -0.8728739619255066, 1.8406215906143188, -1.3909067675399456e-08, -0.8728739619255066, 1.8406215906143188, 4.569557887634801e-08, -1.3710894584655762, 2.242476224899292]","[1510, 2762.1815347273346, 365.96068608368785, 1570, 437.85499335611905, 2000.0916105258464, 1630, 1617.2386044927623, 337.01177320215726, 1570, 787.6099958459469, 2267.1710796404077]"
1198,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504, 4.569557887634801e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504]","[1510, 2747.2999223490087, 368.3487073297341, 1570, 441.3392312465043, 2000.7864496194065, 1630, 1630.1078057330562, 337.1288523168231, 1570, 783.3666445252193, 2281.9651624817675]"
1199,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3534799814224243, 2.270503282546997, 4.569557887634801e-08, -0.8867359757423401, 1.8418270349502563, -1.3909067675399456e-08, -0.8867359757423401, 1.8418270349502563, 1.0530022365173863e-07, -1.3534798622131348, 2.270503044128418]","[1510, 2726.705678630218, 370.5345589889053, 1570, 444.8085195608451, 2001.4014936194483, 1630, 1642.9217899908633, 337.2324861043759, 1570, 777.4943218134472, 2295.506539033489]"
1200,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[7.549790126404332e-08, -1.3434765338897705, 2.2804298400878906, 4.569557887634801e-08, -0.8922469615936279, 1.8422268629074097, -1.3909067675399456e-08, -0.8922469615936279, 1.8422268629074097, 1.5893254712295857e-08, -1.3434762954711914, 2.2804296016693115]","[1510, 2706.5528447741153, 372.1545225665695, 1570, 447.5729652638402, 2001.8359623591577, 1630, 1653.1324039583776, 337.3056932912866, 1570, 771.7478629581044, 2305.542410953652]"
1201,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3289556503295898, 2.291959524154663, 4.569557887634801e-08, -0.8991079330444336, 1.842660665512085, -1.3909067675399456e-08, -0.8991079330444336, 1.842660665512085, 1.5893254712295857e-08, -1.3289556503295898, 2.291959524154663]","[1510, 2677.2992346685105, 374.0361082193198, 1570, 451.0145968624987, 2002.3073492833682, 1630, 1665.844236798584, 337.3851211246701, 1570, 763.4066090821857, 2317.199304578225]"
1202,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3289556503295898, 2.291959524154663, 4.569557887634801e-08, -0.8991079330444336, 1.842660665512085, -1.3909067675399456e-08, -0.8991079330444336, 1.842660665512085, 1.5893254712295857e-08, -1.3289556503295898, 2.291959524154663]","[1510, 2677.2992346685105, 374.0361082193198, 1570, 451.0145968624987, 2002.3073492833682, 1630, 1665.844236798584, 337.3851211246701, 1570, 763.4066090821857, 2317.199304578225]"
1203,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3159133195877075, 2.3005456924438477, 4.569557887634801e-08, -0.9045740962028503, 1.8429547548294067, -1.3909067675399456e-08, -0.9045740962028503, 1.8429547548294067, 1.5893254712295857e-08, -1.3159133195877075, 2.3005456924438477]","[1510, 2651.024300584085, 375.43732710541127, 1570, 453.75655840312294, 2002.6269182699107, 1630, 1675.971804424438, 337.4389679136113, 1570, 755.9145596042972, 2325.8800264579136]"
1204,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3017569780349731, 2.308610200881958, 4.569557887634801e-08, -0.9100196957588196, 1.843201756477356, -1.3909067675399456e-08, -0.9100196957588196, 1.843201756477356, -1.0331603306212855e-07, -1.3017570972442627, 2.308610439300537]","[1510, 2622.505092741865, 376.7534137636192, 1570, 456.48820473627643, 2002.895319948109, 1630, 1686.061272332376, 337.4841931048096, 1570, 747.7826451239739, 2334.0335848480045]"
1205,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.2866125106811523, 2.3161816596984863, 4.569557887634801e-08, -0.9154446125030518, 1.8434017896652222, -1.3909067675399456e-08, -0.9154446125030518, 1.8434017896652222, 1.5893254712295857e-08, -1.2866125106811523, 2.3161816596984863]","[1510, 2591.995217678848, 377.9890372375205, 1570, 459.2094760636551, 2003.1126838554533, 1630, 1696.112419654468, 337.5208185250947, 1570, 739.0829737156554, 2341.688181910493]"
1206,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-7.351371067443324e-08, -1.2664551734924316, 2.3249738216400146, 4.569557887634801e-08, -0.922196090221405, 1.8435856103897095, -1.3909067675399456e-08, -0.922196090221405, 1.8435856103897095, -1.3909067675399456e-08, -1.2664551734924316, 2.3249738216400146]","[1510, 2551.386470942316, 379.4238732373649, 1570, 462.5961829199261, 2003.3124306642285, 1630, 1708.6213853010174, 337.55447549653667, 1570, 727.5037728389736, 2350.577165909529]"
1207,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.2494559288024902, 2.3314695358276367, 4.569557887634801e-08, -0.9275732040405273, 1.843679666519165, -1.3909067675399456e-08, -0.9275732040405273, 1.843679666519165, -7.351371067443324e-08, -1.2494559288024902, 2.3314695358276367]","[1510, 2517.1399821395967, 380.48394067277883, 1570, 465.2934751273294, 2003.4146357434265, 1630, 1718.5839645832004, 337.57169686519273, 1570, 717.7387097667123, 2357.1444129484344]"
1208,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-7.351371067443324e-08, -1.22722589969635, 2.338883876800537, 4.569557887634801e-08, -0.9342639446258545, 1.843731164932251, -1.3909067675399456e-08, -0.9342639446258545, 1.843731164932251, -1.3909067675399456e-08, -1.22722589969635, 2.338883876800537]","[1510, 2472.3556133777292, 381.69392331570424, 1570, 468.6497147476217, 2003.4705959388812, 1630, 1730.9803980194415, 337.58112605563565, 1570, 704.9688696779871, 2364.6404029802165]"
1209,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2087182998657227, 2.3442044258117676, 4.569557887634801e-08, -0.9395918846130371, 1.843719482421875, -1.3909067675399456e-08, -0.9395918846130371, 1.843719482421875, 1.0530022365173863e-07, -1.2087182998657227, 2.3442044258117676]","[1510, 2435.070409127459, 382.56220978620144, 1570, 471.3223401545516, 2003.4579012649122, 1630, 1740.8518692805212, 337.5789870263222, 1570, 694.3373455744963, 2370.0195435535406]"
1210,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2087182998657227, 2.3442044258117676, 4.569557887634801e-08, -0.9395918846130371, 1.843719482421875, -1.3909067675399456e-08, -0.9395918846130371, 1.843719482421875, 1.0530022365173863e-07, -1.2087182998657227, 2.3442044258117676]","[1510, 2435.070409127459, 382.56220978620144, 1570, 471.3223401545516, 2003.4579012649122, 1630, 1740.8518692805212, 337.5789870263222, 1570, 694.3373455744963, 2370.0195435535406]"
1211,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.1847383975982666, 2.3499932289123535, 4.569557887634801e-08, -0.9462199211120605, 1.84363853931427, -1.3909067675399456e-08, -0.9462199211120605, 1.84363853931427, -7.351371067443324e-08, -1.1847383975982666, 2.3499932289123535]","[1510, 2386.7607654067197, 383.5069129365722, 1570, 474.64712586684635, 2003.3699453095567, 1630, 1753.1321261856099, 337.56416660893626, 1570, 680.562306601916, 2375.872094777789]"
