i,joint_names,positions
1203,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1204,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1205,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1206,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1207,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1208,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1209,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1210,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1211,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1212,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1213,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1214,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1215,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1216,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1217,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1218,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1219,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1220,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1221,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1222,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1223,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1224,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1225,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1226,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1227,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1228,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1229,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1230,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1231,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1232,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1233,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1234,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1235,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1236,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
1237,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
