i,joint_names,positions
861,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9462199211120605, 1.84363853931427, -7.351371067443324e-08, -1.1847383975982666, 2.3499932289123535, -1.3909067675399456e-08, -1.1847383975982666, 2.3499932289123535, 4.569557887634801e-08, -0.9462199211120605, 1.84363853931427]"
862,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9514967203140259, 1.8435208797454834, 1.5893254712295857e-08, -1.1649107933044434, 2.353834629058838, 1.5893254712295857e-08, -1.1649107933044434, 2.353834629058838, 4.569557887634801e-08, -0.9514967203140259, 1.8435208797454834]"
863,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9580603837966919, 1.843307614326477, 1.0530022365173863e-07, -1.1393640041351318, 2.3574814796447754, 4.569557887634801e-08, -1.1393640041351318, 2.3574814796447754, 4.569557887634801e-08, -0.9580603837966919, 1.843307614326477]"
864,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9632848501205444, 1.8430840969085693, 7.549790126404332e-08, -1.1183546781539917, 2.3593239784240723, -4.371138828673793e-08, -1.1183547973632812, 2.3593242168426514, 4.569557887634801e-08, -0.9632848501205444, 1.8430840969085693]"
865,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9632848501205444, 1.8430840969085693, 7.549790126404332e-08, -1.1183546781539917, 2.3593239784240723, -4.371138828673793e-08, -1.1183547973632812, 2.3593242168426514, 4.569557887634801e-08, -0.9632848501205444, 1.8430840969085693]"
866,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9697819352149963, 1.8427386283874512, 4.569557887634801e-08, -1.091453194618225, 2.3600528240203857, -1.3909067675399456e-08, -1.091453194618225, 2.3600528240203857, 4.569557887634801e-08, -0.9697819352149963, 1.8427386283874512]"
867,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9749525189399719, 1.8424092531204224, -7.351371067443324e-08, -1.0695009231567383, 2.3591859340667725, -1.3909067675399456e-08, -1.0695009231567383, 2.3591859340667725, 4.569557887634801e-08, -0.9749525189399719, 1.8424092531204224]"
868,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9813811779022217, 1.8419313430786133, -1.3311836255525122e-07, -1.0416762828826904, 2.3560187816619873, 4.569557887634801e-08, -1.0416762828826904, 2.356018543243408, 4.569557887634801e-08, -0.9813811779022217, 1.8419313430786133]"
869,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.987771213054657, 1.8413801193237305, 4.569557887634801e-08, -1.0136531591415405, 2.350224733352661, -1.3909067675399456e-08, -1.0136531591415405, 2.350224733352661, 4.569557887634801e-08, -0.987771213054657, 1.8413801193237305]"
870,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9928548336029053, 1.8408862352371216, 1.0530022365173863e-07, -0.991294801235199, 2.343475341796875, 4.569557887634801e-08, -0.9912949204444885, 2.343475580215454, 4.569557887634801e-08, -0.9928548336029053, 1.8408862352371216]"
871,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9979128837585449, 1.8403452634811401, 1.0530022365173863e-07, -0.9691843390464783, 2.334670066833496, 4.569557887634801e-08, -0.9691843390464783, 2.334670066833496, 4.569557887634801e-08, -0.9979128837585449, 1.8403452634811401]"
872,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9979128837585449, 1.8403452634811401, 1.0530022365173863e-07, -0.9691843390464783, 2.334670066833496, 4.569557887634801e-08, -0.9691843390464783, 2.334670066833496, 4.569557887634801e-08, -0.9979128837585449, 1.8403452634811401]"
873,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0041993856430054, 1.8396031856536865, -1.3311836255525122e-07, -0.9421905875205994, 2.320539951324463, -1.3909067675399456e-08, -0.9421906471252441, 2.320539951324463, 4.569557887634801e-08, -1.0041993856430054, 1.8396031856536865]"
874,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0091991424560547, 1.838956594467163, -4.371138828673793e-08, -0.9213511347770691, 2.306570053100586, -1.0331603306212855e-07, -0.9213511943817139, 2.306570053100586, 4.569557887634801e-08, -1.0091991424560547, 1.838956594467163]"
875,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.015411615371704, 1.8380824327468872, -1.3311836255525122e-07, -0.8965488076210022, 2.2855820655822754, -4.371138828673793e-08, -0.8965488076210022, 2.2855820655822754, 4.569557887634801e-08, -1.015411615371704, 1.8380824327468872]"
876,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0215822458267212, 1.8371349573135376, -7.351371067443324e-08, -0.8734151721000671, 2.260505437850952, -4.371138828673793e-08, -0.8734151124954224, 2.260505199432373, 4.569557887634801e-08, -1.0215822458267212, 1.8371349573135376]"
877,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0277104377746582, 1.8361141681671143, -1.0331603306212855e-07, -0.8521650433540344, 2.2312123775482178, -1.3909067675399456e-08, -0.8521651029586792, 2.2312123775482178, 4.569557887634801e-08, -1.0277104377746582, 1.8361141681671143]"
878,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0337955951690674, 1.8350201845169067, -4.371138828673793e-08, -0.8328995704650879, 2.19765043258667, 1.5893254712295857e-08, -0.8328995704650879, 2.19765043258667, 4.569557887634801e-08, -1.0337955951690674, 1.8350201845169067]"
879,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0386325120925903, 1.8340922594070435, -7.351371067443324e-08, -0.8189073204994202, 2.167757272720337, -7.351371067443324e-08, -0.8189073801040649, 2.167757272720337, 4.569557887634801e-08, -1.0386325120925903, 1.8340922594070435]"
880,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0434411764144897, 1.8331176042556763, -7.351371067443324e-08, -0.8061174750328064, 2.13525652885437, 4.569557887634801e-08, -0.8061174750328064, 2.13525652885437, 4.569557887634801e-08, -1.0434411764144897, 1.8331176042556763]"
881,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.048221468925476, 1.8320960998535156, -1.0331603306212855e-07, -0.7944450974464417, 2.100329875946045, -4.371138828673793e-08, -0.7944449782371521, 2.100329637527466, 4.569557887634801e-08, -1.048221468925476, 1.8320960998535156]"
882,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.048221468925476, 1.8320960998535156, -1.0331603306212855e-07, -0.7944450974464417, 2.100329875946045, -4.371138828673793e-08, -0.7944449782371521, 2.100329637527466, 4.569557887634801e-08, -1.048221468925476, 1.8320960998535156]"
883,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0529731512069702, 1.8310279846191406, 4.569557887634801e-08, -0.7838011384010315, 2.0632827281951904, -7.351371067443324e-08, -0.7838011384010315, 2.0632827281951904, 4.569557887634801e-08, -1.0529731512069702, 1.8310279846191406]"
884,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0576958656311035, 1.8299129009246826, -1.3909067675399456e-08, -0.7741265296936035, 2.024592399597168, 1.5893254712295857e-08, -0.7741265296936035, 2.024592399597168, 4.569557887634801e-08, -1.0576958656311035, 1.8299129009246826]"
885,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0623893737792969, 1.8287513256072998, -7.351371067443324e-08, -0.7654358744621277, 1.9849721193313599, -7.351371067443324e-08, -0.7654358744621277, 1.9849721193313599, 4.569557887634801e-08, -1.0623893737792969, 1.8287513256072998]"
886,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0670534372329712, 1.8275429010391235, 4.569557887634801e-08, -0.7578721046447754, 1.9454513788223267, -4.371138828673793e-08, -0.7578721046447754, 1.9454513788223267, 4.569557887634801e-08, -1.0670534372329712, 1.8275429010391235]"
887,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0716876983642578, 1.826287865638733, -4.371138828673793e-08, -0.7517723441123962, 1.9074759483337402, -1.0331603306212855e-07, -0.7517723441123962, 1.9074759483337402, 7.549790126404332e-08, -1.0716876983642578, 1.826287865638733]"
888,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0762919187545776, 1.824986219406128, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, 7.549790126404332e-08, -1.0762919187545776, 1.824986219406128]"
889,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0808659791946411, 1.8236379623413086, -7.351371067443324e-08, -0.7467236518859863, 1.8447062969207764, -7.351371067443324e-08, -0.7467236518859863, 1.8447062969207764, 7.549790126404332e-08, -1.0808659791946411, 1.8236379623413086]"
890,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0808659791946411, 1.8236379623413086, -7.351371067443324e-08, -0.7467236518859863, 1.8447062969207764, -7.351371067443324e-08, -0.7467236518859863, 1.8447062969207764, 7.549790126404332e-08, -1.0808659791946411, 1.8236379623413086]"
891,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0865404605865479, 1.8218871355056763, -7.351371067443324e-08, -0.7518052458763123, 1.8231675624847412, 4.569557887634801e-08, -0.7518052458763123, 1.8231675624847412, 7.549790126404332e-08, -1.0865404605865479, 1.8218871355056763]"
892,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0957129001617432, 1.820907473564148, 1.5893254712295857e-08, -0.7625637054443359, 1.8215283155441284, -4.371138828673793e-08, -0.7625637054443359, 1.8215283155441284, 7.549790126404332e-08, -1.0957129001617432, 1.820907473564148]"
893,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.1070914268493652, 1.8267865180969238, 1.5893254712295857e-08, -0.7669658660888672, 1.8225961923599243, -4.371138828673793e-08, -0.7669658660888672, 1.8225961923599243, -4.371138828673793e-08, -1.1070914268493652, 1.8267865180969238]"
894,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.126177430152893, 1.842987060546875, 1.5893254712295857e-08, -0.7728237509727478, 1.823979377746582, -4.371138828673793e-08, -0.7728237509727478, 1.823979377746582, 4.569557887634801e-08, -1.126177430152893, 1.842987060546875]"
895,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.142601728439331, 1.8597286939620972, 1.5893254712295857e-08, -0.777208149433136, 1.824986219406128, -4.371138828673793e-08, -0.777208149433136, 1.824986219406128, 4.569557887634801e-08, -1.142601728439331, 1.8597286939620972]"
