i,joint_names,positions,pulse_position
994,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
995,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
996,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
997,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
998,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
999,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1000,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1001,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1002,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1003,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1004,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1005,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1006,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1007,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1008,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1009,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1010,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1011,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1012,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1013,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1014,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1015,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1016,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1017,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1018,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1019,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
